#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,Stopped,End of File
464,03-11-2024 21:30:50,5.17,98.91,5.01,,,
465,03-11-2024 21:40:50,5.16,98.77,4.98,,,
466,03-11-2024 21:50:50,5.15,98.79,4.97,,,
467,03-11-2024 22:00:50,5.22,98.89,5.06,,,
468,03-11-2024 22:10:50,5.38,98.93,5.23,,,
469,03-11-2024 22:20:50,5.49,98.97,5.34,,,
470,03-11-2024 22:30:50,5.49,98.78,5.32,,,
471,03-11-2024 22:40:50,5.41,98.69,5.23,,,
472,03-11-2024 22:50:50,5.39,98.69,5.21,,,
473,03-11-2024 23:00:50,5.38,98.77,5.21,,,
474,03-11-2024 23:10:50,5.49,98.84,5.33,,,
475,03-11-2024 23:20:50,5.56,98.85,5.40,,,
476,03-11-2024 23:30:50,5.64,98.87,5.48,,,
477,03-11-2024 23:40:50,5.68,98.83,5.52,,,
478,03-11-2024 23:50:50,5.74,98.75,5.56,,,
479,03-12-2024 00:00:50,5.75,98.73,5.57,,,
480,03-12-2024 00:10:50,5.83,98.72,5.65,,,
481,03-12-2024 00:20:50,5.82,98.68,5.63,,,
482,03-12-2024 00:30:50,5.84,98.70,5.66,,,
483,03-12-2024 00:40:50,5.87,98.72,5.69,,,
484,03-12-2024 00:50:50,5.92,98.72,5.74,,,
485,03-12-2024 01:00:50,5.92,98.83,5.75,,,
486,03-12-2024 01:10:50,6.00,98.83,5.84,,,
487,03-12-2024 01:20:50,6.01,98.62,5.82,,,
488,03-12-2024 01:30:50,5.94,98.56,5.73,,,
489,03-12-2024 01:40:50,5.98,98.69,5.80,,,
490,03-12-2024 01:50:50,5.91,98.57,5.70,,,
491,03-12-2024 02:00:50,5.94,98.68,5.75,,,
492,03-12-2024 02:10:50,5.87,98.34,5.64,,,
493,03-12-2024 02:20:50,5.79,98.48,5.57,,,
494,03-12-2024 02:30:50,5.77,98.55,5.56,,,
495,03-12-2024 02:40:50,5.81,98.48,5.59,,,
496,03-12-2024 02:50:50,5.81,98.66,5.62,,,
497,03-12-2024 03:00:50,5.89,98.68,5.70,,,
498,03-12-2024 03:10:50,5.94,98.66,5.75,,,
499,03-12-2024 03:20:50,6.06,98.73,5.88,,,
500,03-12-2024 03:30:50,6.08,98.71,5.89,,,
501,03-12-2024 03:40:50,6.11,98.62,5.91,,,
502,03-12-2024 03:50:50,6.14,98.68,5.95,,,
503,03-12-2024 04:00:50,6.16,98.68,5.98,,,
504,03-12-2024 04:10:50,6.14,98.56,5.94,,,
505,03-12-2024 04:20:50,6.20,98.72,6.01,,,
506,03-12-2024 04:30:50,6.08,98.41,5.85,,,
507,03-12-2024 04:40:50,5.99,98.50,5.78,,,
508,03-12-2024 04:50:50,6.11,98.68,5.92,,,
509,03-12-2024 05:00:50,6.12,98.60,5.92,,,
510,03-12-2024 05:10:50,6.20,98.76,6.02,,,
511,03-12-2024 05:20:50,6.20,98.70,6.01,,,
512,03-12-2024 05:30:50,6.15,98.76,5.98,,,
513,03-12-2024 05:40:50,6.15,98.68,5.97,,,
514,03-12-2024 05:50:50,6.04,98.63,5.84,,,
515,03-12-2024 06:00:50,6.01,98.62,5.82,,,
516,03-12-2024 06:10:50,5.94,98.77,5.76,,,
517,03-12-2024 06:20:50,5.93,98.63,5.73,,,
518,03-12-2024 06:30:50,5.77,98.45,5.55,,,
519,03-12-2024 06:40:50,5.62,98.50,5.40,,,
520,03-12-2024 06:50:50,5.56,98.66,5.37,,,
521,03-12-2024 07:00:50,5.62,98.78,5.44,,,
522,03-12-2024 07:10:50,5.59,98.44,5.36,,,
523,03-12-2024 07:20:50,5.33,98.07,5.05,,,
524,03-12-2024 07:30:50,5.04,98.41,4.81,,,
525,03-12-2024 07:40:50,5.22,98.59,5.02,,,
526,03-12-2024 07:50:50,5.31,98.70,5.12,,,
527,03-12-2024 08:00:50,5.30,98.62,5.10,,,
528,03-12-2024 08:10:50,5.25,98.67,5.06,,,
529,03-12-2024 08:20:50,5.35,98.65,5.16,,,
530,03-12-2024 08:30:50,5.34,98.67,5.15,,,
531,03-12-2024 08:40:50,5.40,98.77,5.23,,,
532,03-12-2024 08:50:50,5.51,98.67,5.32,,,
533,03-12-2024 09:00:50,5.50,98.60,5.30,,,
534,03-12-2024 09:10:50,5.60,98.63,5.40,,,
535,03-12-2024 09:20:50,5.68,98.72,5.50,,,
536,03-12-2024 09:30:50,5.82,98.81,5.65,,,
537,03-12-2024 09:40:50,6.05,98.63,5.85,,,
538,03-12-2024 09:50:50,6.12,98.56,5.92,,,
539,03-12-2024 10:00:50,6.34,98.80,6.17,,,
540,03-12-2024 10:10:50,6.75,98.73,6.57,,,
541,03-12-2024 10:20:50,6.95,98.61,6.75,,,
542,03-12-2024 10:30:50,7.47,98.68,7.29,,,
543,03-12-2024 10:40:50,7.87,98.64,7.68,,,
544,03-12-2024 10:50:50,8.34,97.81,8.02,,,
545,03-12-2024 11:00:50,8.53,97.66,8.19,,,
546,03-12-2024 11:10:50,8.81,97.61,8.47,,,
547,03-12-2024 11:20:50,8.83,97.32,8.44,,,
548,03-12-2024 11:30:50,9.00,97.10,8.57,,,
549,03-12-2024 11:40:50,8.68,96.88,8.23,,,
550,03-12-2024 11:50:50,8.80,97.28,8.40,,,
551,03-12-2024 12:00:50,9.93,98.99,9.79,,,
552,03-12-2024 12:10:50,11.97,96.90,11.50,,,
553,03-12-2024 12:20:50,10.64,94.13,9.74,,,
554,03-12-2024 12:30:50,10.41,94.67,9.60,,,
555,03-12-2024 12:40:50,10.75,95.63,10.10,,,
556,03-12-2024 12:50:50,10.78,95.27,10.06,,,
557,03-12-2024 13:00:50,10.46,95.97,9.86,,,
558,03-12-2024 13:10:50,10.39,94.50,9.56,,,
559,03-12-2024 13:20:50,10.49,96.69,9.99,,,
560,03-12-2024 13:30:50,11.36,95.39,10.66,,,
561,03-12-2024 13:40:50,10.95,95.90,10.33,,,
562,03-12-2024 13:50:50,11.38,97.07,10.94,,,
563,03-12-2024 14:00:50,11.18,95.82,10.55,,,
564,03-12-2024 14:10:50,11.11,95.78,10.47,,,
565,03-12-2024 14:20:50,10.78,95.09,10.03,,,
566,03-12-2024 14:30:50,10.82,96.44,10.29,,,
567,03-12-2024 14:40:50,10.51,95.40,9.81,,,
568,03-12-2024 14:50:50,11.05,96.67,10.56,,,
569,03-12-2024 15:00:50,11.31,97.44,10.93,,,
570,03-12-2024 15:10:50,11.17,95.52,10.50,,,
571,03-12-2024 15:20:50,10.59,96.15,10.02,,,
572,03-12-2024 15:30:50,11.02,95.82,10.39,,,
573,03-12-2024 15:40:50,10.85,94.70,10.05,,,
574,03-12-2024 15:50:50,10.49,95.29,9.78,,,
575,03-12-2024 16:00:50,10.67,95.26,9.95,,,
576,03-12-2024 16:10:50,10.93,95.29,10.21,,,
577,03-12-2024 16:20:50,10.90,95.36,10.20,,,
578,03-12-2024 16:30:50,10.58,94.49,9.75,,,
579,03-12-2024 16:40:50,10.40,95.35,9.70,,,
580,03-12-2024 16:50:50,9.90,94.83,9.12,,,
581,03-12-2024 17:00:50,9.46,95.28,8.75,,,
582,03-12-2024 17:10:50,9.03,94.88,8.26,,,
583,03-12-2024 17:20:50,8.87,95.79,8.24,,,
584,03-12-2024 17:30:50,8.48,95.84,7.86,,,
585,03-12-2024 17:40:50,8.77,95.96,8.17,,,
586,03-12-2024 17:50:50,8.30,95.47,7.62,,,
587,03-12-2024 18:00:50,8.04,95.90,7.43,,,
588,03-12-2024 18:10:50,7.92,95.77,7.30,,,
589,03-12-2024 18:20:50,7.11,95.37,6.42,,,
590,03-12-2024 18:30:50,6.74,95.69,6.11,,,
591,03-12-2024 18:40:50,6.40,95.74,5.77,,,
592,03-12-2024 18:50:50,5.76,95.56,5.11,,,
593,03-12-2024 19:00:50,5.25,96.79,4.79,,,
594,03-12-2024 19:10:50,5.16,96.47,4.64,,,
595,03-12-2024 19:20:50,4.62,96.15,4.06,,,
596,03-12-2024 19:30:50,3.88,96.11,3.32,,,
597,03-12-2024 19:40:50,3.52,96.64,3.03,,,
598,03-12-2024 19:50:50,3.13,97.03,2.70,,,
599,03-12-2024 20:00:50,2.67,97.02,2.24,,,
600,03-12-2024 20:10:50,2.60,98.14,2.34,,,
601,03-12-2024 20:20:50,3.06,98.90,2.91,,,
602,03-12-2024 20:30:50,3.47,99.17,3.35,,,
603,03-12-2024 20:40:50,3.89,99.28,3.79,,,
604,03-12-2024 20:50:50,3.95,98.52,3.74,,,
605,03-12-2024 21:00:50,3.94,97.98,3.66,,,
606,03-12-2024 21:10:50,3.75,97.47,3.39,,,
607,03-12-2024 21:20:50,3.21,97.04,2.79,,,
608,03-12-2024 21:30:50,2.54,97.00,2.11,,,
609,03-12-2024 21:40:50,2.26,97.17,1.86,,,
610,03-12-2024 21:50:50,1.83,97.56,1.48,,,
611,03-12-2024 22:00:50,1.67,97.52,1.32,,,
612,03-12-2024 22:10:50,1.71,97.71,1.39,,,
613,03-12-2024 22:20:50,1.86,98.36,1.63,,,
614,03-12-2024 22:30:50,1.96,98.38,1.73,,,
615,03-12-2024 22:40:50,2.37,99.19,2.25,,,
616,03-12-2024 22:50:50,2.60,98.87,2.44,,,
617,03-12-2024 23:00:50,2.83,98.68,2.64,,,
618,03-12-2024 23:10:50,2.81,98.32,2.57,,,
619,03-12-2024 23:20:50,2.70,98.21,2.44,,,
620,03-12-2024 23:30:50,2.47,98.21,2.22,,,
621,03-12-2024 23:40:50,2.62,98.43,2.40,,,
622,03-12-2024 23:50:50,2.41,98.14,2.15,,,
623,03-13-2024 00:00:50,2.43,98.87,2.27,,,
624,03-13-2024 00:10:50,2.09,97.41,1.72,,,
625,03-13-2024 00:20:50,1.73,97.67,1.40,,,
626,03-13-2024 00:30:50,1.67,99.13,1.55,,,
627,03-13-2024 00:40:50,2.20,98.42,1.97,,,
628,03-13-2024 00:50:50,1.61,97.18,1.21,,,
629,03-13-2024 01:00:50,1.33,98.49,1.11,,,
630,03-13-2024 01:10:50,2.00,99.37,1.91,,,
631,03-13-2024 01:20:50,2.17,98.19,1.92,,,
632,03-13-2024 01:30:50,1.63,97.29,1.24,,,
633,03-13-2024 01:40:50,2.05,99.36,1.95,,,
634,03-13-2024 01:50:50,2.40,98.98,2.25,,,
635,03-13-2024 02:00:50,2.44,99.31,2.34,,,
636,03-13-2024 02:10:50,2.91,99.32,2.82,,,
637,03-13-2024 02:20:50,3.15,99.21,3.04,,,
638,03-13-2024 02:30:50,3.30,98.99,3.16,,,
639,03-13-2024 02:40:50,3.42,98.87,3.26,,,
640,03-13-2024 02:50:50,3.47,98.99,3.33,,,
641,03-13-2024 03:00:50,3.68,99.03,3.54,,,
642,03-13-2024 03:10:50,3.72,98.87,3.56,,,
643,03-13-2024 03:20:50,3.78,98.87,3.62,,,
644,03-13-2024 03:30:50,3.79,98.57,3.59,,,
645,03-13-2024 03:40:50,3.77,98.51,3.56,,,
646,03-13-2024 03:50:50,3.68,98.35,3.44,,,
647,03-13-2024 04:00:50,3.67,98.44,3.44,,,
648,03-13-2024 04:10:50,3.69,98.63,3.49,,,
649,03-13-2024 04:20:50,3.70,98.72,3.52,,,
650,03-13-2024 04:30:50,3.75,98.64,3.56,,,
651,03-13-2024 04:40:50,3.84,98.74,3.66,,,
652,03-13-2024 04:50:50,3.87,98.72,3.69,,,
653,03-13-2024 05:00:50,3.85,98.50,3.63,,,
654,03-13-2024 05:10:50,3.79,98.43,3.57,,,
655,03-13-2024 05:20:50,3.72,98.45,3.50,,,
656,03-13-2024 05:30:50,3.56,98.18,3.30,,,
657,03-13-2024 05:40:50,3.43,98.27,3.18,,,
658,03-13-2024 05:50:50,3.52,98.41,3.29,,,
659,03-13-2024 06:00:50,3.40,98.35,3.16,,,
660,03-13-2024 06:10:50,3.48,98.65,3.29,,,
661,03-13-2024 06:20:50,3.55,98.52,3.34,,,
662,03-13-2024 06:30:50,3.62,98.40,3.39,,,
663,03-13-2024 06:40:50,3.56,98.41,3.33,,,
664,03-13-2024 06:50:50,3.62,98.37,3.39,,,
665,03-13-2024 07:00:50,3.52,98.42,3.29,,,
666,03-13-2024 07:10:50,3.48,98.22,3.23,,,
667,03-13-2024 07:20:50,3.44,98.36,3.21,,,
668,03-13-2024 07:30:50,3.54,98.56,3.33,,,
669,03-13-2024 07:40:50,3.67,98.76,3.49,,,
670,03-13-2024 07:50:50,3.77,98.70,3.59,,,
671,03-13-2024 08:00:50,3.89,98.43,3.67,,,
672,03-13-2024 08:10:50,3.98,98.33,3.74,,,
673,03-13-2024 08:20:50,4.26,98.49,4.04,,,
674,03-13-2024 08:30:50,4.64,98.51,4.43,,,
675,03-13-2024 08:40:50,4.91,98.42,4.68,,,
676,03-13-2024 08:50:50,5.12,98.07,4.85,,,
677,03-13-2024 09:00:50,5.45,97.93,5.15,,,
678,03-13-2024 09:10:50,5.72,97.99,5.44,,,
679,03-13-2024 09:20:50,6.06,97.64,5.72,,,
680,03-13-2024 09:30:50,6.65,97.42,6.27,,,
681,03-13-2024 09:40:50,7.11,96.97,6.67,,,
682,03-13-2024 09:50:50,7.04,96.51,6.53,,,
683,03-13-2024 10:00:50,7.47,96.45,6.95,,,
684,03-13-2024 10:10:50,7.59,95.52,6.93,,,
685,03-13-2024 10:20:50,8.80,95.83,8.18,,,
686,03-13-2024 10:30:50,9.26,93.67,8.31,,,
687,03-13-2024 10:40:50,11.45,93.59,10.47,,,
688,03-13-2024 10:50:50,11.64,92.07,10.41,,,
689,03-13-2024 11:00:50,12.35,88.37,10.50,,,
690,03-13-2024 11:10:50,10.16,91.32,8.82,,,
691,03-13-2024 11:20:50,9.75,93.44,8.75,,,
692,03-13-2024 11:30:50,10.19,93.95,9.27,,,
693,03-13-2024 11:40:50,11.28,95.03,10.53,,,
694,03-13-2024 11:50:50,14.09,92.21,12.86,,,
695,03-13-2024 12:00:50,17.17,91.46,15.78,,,
696,03-13-2024 12:10:50,18.64,82.68,15.65,,,
697,03-13-2024 12:20:50,16.44,79.86,12.97,,,
698,03-13-2024 12:30:50,15.33,56.60,6.78,,,
699,03-13-2024 12:40:50,13.02,58.85,5.17,,,
700,03-13-2024 12:50:50,12.11,59.76,4.53,,,
701,03-13-2024 13:00:50,11.31,61.49,4.19,,,
702,03-13-2024 13:10:50,10.86,66.24,4.83,,,
703,03-13-2024 13:20:50,10.52,66.71,4.60,,,
704,03-13-2024 13:30:50,10.41,68.25,4.82,,,
705,03-13-2024 13:40:50,10.34,69.13,4.93,,,
706,03-13-2024 13:50:50,10.30,68.39,4.75,,,
707,03-13-2024 14:00:50,10.58,67.56,4.84,,,
708,03-13-2024 14:10:50,10.64,69.52,5.30,,,
709,03-13-2024 14:20:50,10.68,71.08,5.66,,,
710,03-13-2024 14:30:50,10.53,68.97,5.09,,,
711,03-13-2024 14:40:50,9.96,69.54,4.66,,,
712,03-13-2024 14:50:50,10.49,70.00,5.26,,,
713,03-13-2024 15:00:50,10.51,66.01,4.44,,,
714,03-13-2024 15:10:50,10.28,68.86,4.83,,,
715,03-13-2024 15:20:50,10.31,67.97,4.67,,,
716,03-13-2024 15:30:50,10.23,63.59,3.64,,,
717,03-13-2024 15:40:50,10.74,63.35,4.08,,,
718,03-13-2024 15:50:50,11.11,60.53,3.77,,,
719,03-13-2024 16:00:50,11.02,58.00,3.09,,,
720,03-13-2024 16:10:50,11.17,62.79,4.36,,,
721,03-13-2024 16:20:50,11.42,63.30,4.71,,,
722,03-13-2024 16:30:50,11.49,62.65,4.63,,,
723,03-13-2024 16:40:50,11.25,62.75,4.42,,,
724,03-13-2024 16:50:50,10.65,65.48,4.46,,,
725,03-13-2024 17:00:50,10.72,64.86,4.39,,,
726,03-13-2024 17:10:50,10.71,58.56,2.93,,,
727,03-13-2024 17:20:50,10.18,60.52,2.89,,,
728,03-13-2024 17:30:50,9.48,60.25,2.17,,,
729,03-13-2024 17:40:50,8.90,64.70,2.62,,,
730,03-13-2024 17:50:50,8.53,69.18,3.22,,,
731,03-13-2024 18:00:50,8.28,72.11,3.56,,,
732,03-13-2024 18:10:50,7.94,72.18,3.25,,,
733,03-13-2024 18:20:50,6.94,78.19,3.41,,,
734,03-13-2024 18:30:50,6.23,78.57,2.79,,,
735,03-13-2024 18:40:50,5.63,82.81,2.94,,,
736,03-13-2024 18:50:50,5.08,85.37,2.83,,,
737,03-13-2024 19:00:50,4.48,85.73,2.30,,,
738,03-13-2024 19:10:50,3.87,87.98,2.06,,,
739,03-13-2024 19:20:50,3.41,91.20,2.11,,,
740,03-13-2024 19:30:50,2.86,91.75,1.65,,,
741,03-13-2024 19:40:50,2.86,92.59,1.78,,,
742,03-13-2024 19:50:50,2.65,93.67,1.73,,,
743,03-13-2024 20:00:50,2.81,94.17,1.96,,,
744,03-13-2024 20:10:50,2.81,94.46,2.01,,,
745,03-13-2024 20:20:50,2.57,93.96,1.70,,,
746,03-13-2024 20:30:50,2.62,93.95,1.75,,,
747,03-13-2024 20:40:50,2.35,93.41,1.39,,,
748,03-13-2024 20:50:50,2.39,92.91,1.36,,,
749,03-13-2024 21:00:50,2.42,93.44,1.47,,,
750,03-13-2024 21:10:50,2.39,93.30,1.42,,,
751,03-13-2024 21:20:50,2.39,92.92,1.36,,,
752,03-13-2024 21:30:50,2.08,93.31,1.11,,,
753,03-13-2024 21:40:50,2.13,93.68,1.22,,,
754,03-13-2024 21:50:50,2.15,93.17,1.16,,,
755,03-13-2024 22:00:50,2.31,92.90,1.28,,,
756,03-13-2024 22:10:50,2.17,92.98,1.16,,,
757,03-13-2024 22:20:50,2.54,92.40,1.43,,,
758,03-13-2024 22:30:50,2.87,90.40,1.46,,,
759,03-13-2024 22:40:50,2.23,91.15,0.93,,,
760,03-13-2024 22:50:50,2.19,91.82,0.99,,,
761,03-13-2024 23:00:50,1.72,93.72,0.82,,,
762,03-13-2024 23:10:50,2.00,92.06,0.85,,,
763,03-13-2024 23:20:50,1.57,93.61,0.65,,,
764,03-13-2024 23:30:50,1.76,93.40,0.80,,,
765,03-13-2024 23:40:50,1.34,93.92,0.47,,,
766,03-13-2024 23:50:50,1.10,95.43,0.45,,,
767,03-14-2024 00:00:50,1.45,95.89,0.86,,,
768,03-14-2024 00:10:50,1.19,95.07,0.48,,,
769,03-14-2024 00:20:50,1.08,95.94,0.50,,,
770,03-14-2024 00:30:50,1.13,95.86,0.54,,,
771,03-14-2024 00:40:50,1.61,96.15,1.06,,,
772,03-14-2024 00:50:50,1.11,95.50,0.47,,,
773,03-14-2024 01:00:50,0.94,95.83,0.35,,,
774,03-14-2024 01:10:50,0.93,96.20,0.39,,,
775,03-14-2024 01:20:50,1.20,96.44,0.69,,,
776,03-14-2024 01:30:50,0.86,95.58,0.23,,,
777,03-14-2024 01:40:50,0.76,96.34,0.24,,,
778,03-14-2024 01:50:50,1.21,96.93,0.77,,,
779,03-14-2024 02:00:50,1.28,96.62,0.80,,,
780,03-14-2024 02:10:50,1.51,96.86,1.06,,,
781,03-14-2024 02:20:50,1.96,97.33,1.58,,,
782,03-14-2024 02:30:50,2.27,97.17,1.87,,,
783,03-14-2024 02:40:50,2.72,96.91,2.28,,,
784,03-14-2024 02:50:50,2.81,96.39,2.29,,,
785,03-14-2024 03:00:50,2.86,96.12,2.30,,,
786,03-14-2024 03:10:50,2.60,95.58,1.97,,,
787,03-14-2024 03:20:50,2.32,95.50,1.68,,,
788,03-14-2024 03:30:50,2.28,95.95,1.70,,,
789,03-14-2024 03:40:50,2.29,95.76,1.68,,,
790,03-14-2024 03:50:50,2.23,95.94,1.65,,,
791,03-14-2024 04:00:50,2.09,95.84,1.49,,,
792,03-14-2024 04:10:50,1.86,95.32,1.19,,,
793,03-14-2024 04:20:50,1.34,94.94,0.62,,,
794,03-14-2024 04:30:50,1.06,95.32,0.39,,,
795,03-14-2024 04:40:50,0.67,95.48,0.03,,,
796,03-14-2024 04:50:50,0.61,96.10,0.06,,,
797,03-14-2024 05:00:50,0.40,95.85,-0.18,,,
798,03-14-2024 05:10:50,0.40,96.50,-0.09,,,
799,03-14-2024 05:20:50,0.53,96.84,0.09,,,
800,03-14-2024 05:30:50,0.38,96.55,-0.10,,,
801,03-14-2024 05:40:50,0.52,96.69,0.05,,,
802,03-14-2024 05:50:50,0.29,96.45,-0.22,,,
803,03-14-2024 06:00:50,0.31,96.53,-0.18,,,
804,03-14-2024 06:10:50,0.36,97.20,-0.03,,,
805,03-14-2024 06:20:50,0.51,96.66,0.04,,,
806,03-14-2024 06:30:50,0.09,95.98,-0.47,,,
807,03-14-2024 06:40:50,0.10,96.61,-0.37,,,
808,03-14-2024 06:50:50,0.28,96.67,-0.19,,,
809,03-14-2024 07:00:50,0.15,97.41,-0.22,,,
810,03-14-2024 07:10:50,0.16,97.00,-0.27,,,
811,03-14-2024 07:20:50,-0.09,96.65,-0.56,,,
812,03-14-2024 07:30:50,-0.32,96.52,-0.82,,,
813,03-14-2024 07:40:50,-0.01,97.15,-0.42,,,
814,03-14-2024 07:50:50,-0.15,96.61,-0.63,,,
815,03-14-2024 08:00:50,0.01,96.79,-0.44,,,
816,03-14-2024 08:10:50,0.30,97.51,-0.05,,,
817,03-14-2024 08:20:50,0.58,97.13,0.17,,,
818,03-14-2024 08:30:50,0.51,96.47,0.01,,,
819,03-14-2024 08:40:50,0.68,96.86,0.24,,,
820,03-14-2024 08:50:50,1.80,97.56,1.45,,,
821,03-14-2024 09:00:50,3.03,96.00,2.46,,,
822,03-14-2024 09:10:50,2.88,95.67,2.26,,,
823,03-14-2024 09:20:50,3.01,95.74,2.40,,,
824,03-14-2024 09:30:50,3.56,96.54,3.06,,,
825,03-14-2024 09:40:50,6.15,97.09,5.73,,,
826,03-14-2024 09:50:50,8.51,92.40,7.36,,,
827,03-14-2024 10:00:50,9.61,89.34,7.95,,,
828,03-14-2024 10:10:50,10.77,84.33,8.24,,,
829,03-14-2024 10:20:50,11.61,76.14,7.56,,,
830,03-14-2024 10:30:50,13.45,65.07,7.03,,,
831,03-14-2024 10:40:50,14.55,59.50,6.77,,,
832,03-14-2024 10:50:50,15.91,52.12,6.12,,,
833,03-14-2024 11:00:50,16.82,49.30,6.15,,,
834,03-14-2024 11:10:50,16.94,48.37,5.99,,,
835,03-14-2024 11:20:50,17.40,47.89,6.26,,,
836,03-14-2024 11:30:50,17.65,48.01,6.53,,,
837,03-14-2024 11:40:50,16.10,50.73,5.90,,,
838,03-14-2024 11:50:50,16.40,52.08,6.55,,,
839,03-14-2024 12:00:50,15.87,49.67,5.38,,,
840,03-14-2024 12:10:50,16.10,50.19,5.74,,,
841,03-14-2024 12:20:50,13.86,56.85,5.47,,,
842,03-14-2024 12:30:50,12.97,58.55,5.05,,,
843,03-14-2024 12:40:50,12.56,60.35,5.10,,,
844,03-14-2024 12:50:50,12.17,63.34,5.43,,,
845,03-14-2024 13:00:50,12.43,61.79,5.31,,,
846,03-14-2024 13:10:50,12.15,64.84,5.74,,,
847,03-14-2024 13:20:50,11.86,68.42,6.24,,,
848,03-14-2024 13:30:50,11.66,65.22,5.36,,,
849,03-14-2024 13:40:50,11.79,67.71,6.03,,,
850,03-14-2024 13:50:50,11.46,65.38,5.21,,,
851,03-14-2024 14:00:50,11.54,66.97,5.63,,,
852,03-14-2024 14:10:50,11.79,64.20,5.26,,,
853,03-14-2024 14:20:50,11.55,66.46,5.53,,,
854,03-14-2024 14:30:50,11.46,67.90,5.76,,,
855,03-14-2024 14:40:50,11.33,67.54,5.56,,,
856,03-14-2024 14:50:50,11.91,64.25,5.39,,,
857,03-14-2024 15:00:50,12.01,65.23,5.70,,,
858,03-14-2024 15:10:50,11.41,67.90,5.70,,,
859,03-14-2024 15:20:50,11.16,70.80,6.07,,,
860,03-14-2024 15:30:50,11.20,66.46,5.20,,,
861,03-14-2024 15:40:50,11.24,66.20,5.17,,,
862,03-14-2024 15:50:50,11.23,66.29,5.18,,,
863,03-14-2024 16:00:50,10.86,62.01,3.88,,,
864,03-14-2024 16:10:50,10.33,65.44,4.14,,,
865,03-14-2024 16:20:50,10.78,62.91,4.01,,,
866,03-14-2024 16:30:50,10.49,62.72,3.69,,,
867,03-14-2024 16:40:50,10.44,66.22,4.42,,,
868,03-14-2024 16:50:50,10.24,68.11,4.63,,,
869,03-14-2024 17:00:50,9.78,68.92,4.36,,,
870,03-14-2024 17:10:50,9.98,69.43,4.66,,,
871,03-14-2024 17:20:50,9.66,71.77,4.82,,,
872,03-14-2024 17:30:50,9.18,73.84,4.77,,,
873,03-14-2024 17:40:50,9.11,76.11,5.14,,,
874,03-14-2024 17:50:50,8.97,76.16,5.01,,,
875,03-14-2024 18:00:50,8.90,76.96,5.09,,,
876,03-14-2024 18:10:50,8.73,78.81,5.26,,,
877,03-14-2024 18:20:50,8.15,80.35,4.98,,,
878,03-14-2024 18:30:50,7.55,80.19,4.36,,,
879,03-14-2024 18:40:50,6.93,82.38,4.14,,,
880,03-14-2024 18:50:50,6.25,84.65,3.86,,,
881,03-14-2024 19:00:50,5.74,86.25,3.62,,,
882,03-14-2024 19:10:50,5.12,87.02,3.15,,,
883,03-14-2024 19:20:50,4.53,87.80,2.69,,,
884,03-14-2024 19:30:50,4.29,88.94,2.63,,,
885,03-14-2024 19:40:50,4.12,90.30,2.67,,,
886,03-14-2024 19:50:50,3.99,91.72,2.76,,,
887,03-14-2024 20:00:50,4.01,91.78,2.80,,,
888,03-14-2024 20:10:50,3.85,92.19,2.70,,,
889,03-14-2024 20:20:50,3.85,93.24,2.86,,,
890,03-14-2024 20:30:50,3.74,93.10,2.73,,,
891,03-14-2024 20:40:50,3.78,94.09,2.92,,,
892,03-14-2024 20:50:50,3.94,94.38,3.13,,,
893,03-14-2024 21:00:50,3.89,94.29,3.06,,,
894,03-14-2024 21:10:50,3.85,94.06,2.98,,,
895,03-14-2024 21:20:50,3.70,93.71,2.78,,,
896,03-14-2024 21:30:50,3.53,93.93,2.64,,,
897,03-14-2024 21:40:50,3.27,93.96,2.39,,,
898,03-14-2024 21:50:50,3.17,94.22,2.33,,,
899,03-14-2024 22:00:50,3.00,94.07,2.14,,,
900,03-14-2024 22:10:50,3.03,95.04,2.32,,,
901,03-14-2024 22:20:50,2.86,94.37,2.05,,,
902,03-14-2024 22:30:50,2.99,95.22,2.30,,,
903,03-14-2024 22:40:50,2.95,95.21,2.26,,,
904,03-14-2024 22:50:50,2.86,95.33,2.19,,,
905,03-14-2024 23:00:50,3.03,96.33,2.51,,,
906,03-14-2024 23:10:50,3.53,96.87,3.08,,,
907,03-14-2024 23:20:50,4.01,96.08,3.44,,,
908,03-14-2024 23:30:50,3.73,94.37,2.91,,,
909,03-14-2024 23:40:50,3.40,94.82,2.65,,,
910,03-14-2024 23:50:50,3.21,95.16,2.51,,,
911,03-15-2024 00:00:50,2.95,94.98,2.22,,,
912,03-15-2024 00:10:50,2.95,95.65,2.32,,,
913,03-15-2024 00:20:50,2.86,95.31,2.19,,,
914,03-15-2024 00:30:50,3.38,96.06,2.81,,,
915,03-15-2024 00:40:50,3.39,96.00,2.81,,,
916,03-15-2024 00:50:50,3.15,95.95,2.57,,,
917,03-15-2024 01:00:50,3.13,95.14,2.43,,,
918,03-15-2024 01:10:50,3.09,95.21,2.40,,,
919,03-15-2024 01:20:50,2.99,95.96,2.41,,,
920,03-15-2024 01:30:50,2.87,95.85,2.27,,,
921,03-15-2024 01:40:50,2.66,95.49,2.01,,,
922,03-15-2024 01:50:50,2.64,95.77,2.03,,,
923,03-15-2024 02:00:50,2.31,95.18,1.62,,,
924,03-15-2024 02:10:50,2.46,96.35,1.94,,,
925,03-15-2024 02:20:50,2.58,96.25,2.04,,,
926,03-15-2024 02:30:50,2.56,95.78,1.95,,,
927,03-15-2024 02:40:50,2.58,96.57,2.09,,,
