#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
480,03-10-2024 23:29:17,5.35,90.28,3.89,,
481,03-10-2024 23:39:17,4.92,88.59,3.20,,
482,03-10-2024 23:49:17,4.67,92.95,3.63,,
483,03-10-2024 23:59:17,5.35,87.75,3.49,,
484,03-11-2024 00:09:17,5.33,91.35,4.04,,
485,03-11-2024 00:19:17,5.60,90.74,4.21,,
486,03-11-2024 00:29:17,4.96,85.36,2.72,,
487,03-11-2024 00:39:17,4.88,91.45,3.61,,
488,03-11-2024 00:49:17,5.42,92.30,4.28,,
489,03-11-2024 00:59:17,5.87,87.54,3.97,,
490,03-11-2024 01:09:17,5.25,89.55,3.68,,
491,03-11-2024 01:19:17,5.00,93.99,4.11,,
492,03-11-2024 01:29:17,5.38,86.88,3.38,,
493,03-11-2024 01:39:17,6.05,94.56,5.24,,
494,03-11-2024 01:49:17,5.94,87.95,4.10,,
495,03-11-2024 01:59:17,5.23,80.49,2.15,,
496,03-11-2024 02:09:17,5.46,91.58,4.20,,
497,03-11-2024 02:19:17,5.96,94.58,5.16,,
498,03-11-2024 02:29:17,6.50,90.43,5.05,,
499,03-11-2024 02:39:17,5.50,91.05,4.16,,
500,03-11-2024 02:49:17,5.50,94.52,4.69,,
501,03-11-2024 02:59:17,5.97,88.61,4.24,,
502,03-11-2024 03:09:17,6.26,92.30,5.11,,
503,03-11-2024 03:19:17,6.40,86.85,4.38,,
504,03-11-2024 03:29:17,5.69,82.30,2.92,,
505,03-11-2024 03:39:17,6.01,90.89,4.64,,
506,03-11-2024 03:49:17,6.26,90.93,4.90,,
507,03-11-2024 03:59:17,6.80,88.16,4.98,,
508,03-11-2024 04:09:17,6.11,89.33,4.49,,
509,03-11-2024 04:19:17,5.99,95.29,5.30,,
510,03-11-2024 04:29:17,6.31,86.15,4.18,,
511,03-11-2024 04:39:17,6.83,93.67,5.89,,
512,03-11-2024 04:49:17,6.49,88.92,4.80,,
513,03-11-2024 04:59:17,5.99,82.21,3.20,,
514,03-11-2024 05:09:17,6.59,92.73,5.51,,
515,03-11-2024 05:19:17,6.78,94.93,6.03,,
516,03-11-2024 05:29:17,6.90,88.99,5.22,,
517,03-11-2024 05:39:17,6.28,87.78,4.41,,
518,03-11-2024 05:49:17,6.39,95.76,5.77,,
519,03-11-2024 05:59:17,7.14,85.81,4.93,,
520,03-11-2024 06:09:17,7.22,92.29,6.06,,
521,03-11-2024 06:19:17,7.11,89.48,5.50,,
522,03-11-2024 06:29:17,6.51,84.90,4.16,,
523,03-11-2024 06:39:17,6.96,91.46,5.67,,
524,03-11-2024 06:49:17,7.14,92.20,5.97,,
525,03-11-2024 06:59:17,7.78,89.91,6.24,,
526,03-11-2024 07:09:17,6.81,89.00,5.13,,
527,03-11-2024 07:19:17,6.64,93.10,5.61,,
528,03-11-2024 07:29:17,7.37,85.46,5.10,,
529,03-11-2024 07:39:17,7.82,92.38,6.67,,
530,03-11-2024 07:49:17,7.61,88.64,5.86,,
531,03-11-2024 07:59:17,6.67,82.09,3.84,,
532,03-11-2024 08:09:17,7.46,90.55,6.02,,
533,03-11-2024 08:19:17,7.81,95.10,7.08,,
534,03-11-2024 08:29:17,8.04,90.37,6.57,,
535,03-11-2024 08:39:17,7.30,85.44,5.03,,
536,03-11-2024 08:49:17,7.14,92.40,6.00,,
537,03-11-2024 08:59:17,7.62,79.13,4.25,,
538,03-11-2024 09:09:17,8.07,85.46,5.79,,
539,03-11-2024 09:19:17,7.75,84.03,5.23,,
540,03-11-2024 09:29:17,6.99,74.73,2.82,,
541,03-11-2024 09:39:17,7.64,83.26,4.99,,
542,03-11-2024 09:49:17,7.82,93.37,6.82,,
543,03-11-2024 09:59:17,8.01,83.40,5.38,,
544,03-11-2024 10:09:17,7.13,82.05,4.28,,
545,03-11-2024 10:19:17,7.14,90.80,5.74,,
546,03-11-2024 10:29:17,7.82,81.92,4.93,,
547,03-11-2024 10:39:17,8.08,86.39,5.96,,
548,03-11-2024 10:49:17,7.94,85.85,5.73,,
549,03-11-2024 10:59:17,6.86,82.63,4.12,,
550,03-11-2024 11:09:17,7.58,85.50,5.31,,
551,03-11-2024 11:19:17,7.76,93.52,6.79,,
552,03-11-2024 11:29:17,7.94,85.04,5.59,,
553,03-11-2024 11:39:17,7.30,84.24,4.82,,
554,03-11-2024 11:49:17,7.43,89.16,5.77,,
555,03-11-2024 11:59:17,7.67,79.83,4.41,,
556,03-11-2024 12:09:17,8.07,87.26,6.09,,
557,03-11-2024 12:19:17,7.76,86.00,5.58,,
558,03-11-2024 12:29:17,7.13,85.38,4.85,,
559,03-11-2024 12:39:17,7.73,85.61,5.48,,
560,03-11-2024 12:49:17,8.26,93.74,7.31,,
561,03-11-2024 12:59:17,8.64,85.62,6.38,,
562,03-11-2024 13:09:17,7.38,82.09,4.53,,
563,03-11-2024 13:19:17,7.55,92.30,6.39,,
564,03-11-2024 13:29:17,8.03,89.79,6.46,,
565,03-11-2024 13:39:17,8.28,85.58,6.01,,
566,03-11-2024 13:49:17,7.63,86.14,5.47,,
567,03-11-2024 13:59:17,7.11,88.09,5.28,,
568,03-11-2024 14:09:17,7.96,88.18,6.13,,
569,03-11-2024 14:19:17,8.11,94.10,7.22,,
570,03-11-2024 14:29:17,8.45,87.15,6.44,,
571,03-11-2024 14:39:17,7.37,88.87,5.66,,
572,03-11-2024 14:49:17,7.56,92.32,6.40,,
573,03-11-2024 14:59:17,7.97,85.75,5.73,,
574,03-11-2024 15:09:17,8.29,88.78,6.55,,
575,03-11-2024 15:19:17,7.62,90.53,6.18,,
576,03-11-2024 15:29:17,7.27,89.73,5.70,,
577,03-11-2024 15:39:17,7.74,93.23,6.72,,
578,03-11-2024 15:49:17,8.23,94.86,7.47,,
579,03-11-2024 15:59:17,8.53,87.92,6.66,,
580,03-11-2024 16:09:17,7.35,78.71,3.91,,
581,03-11-2024 16:19:17,7.39,92.83,6.31,,
582,03-11-2024 16:29:17,7.89,85.83,5.67,,
583,03-11-2024 16:39:17,8.14,88.19,6.31,,
584,03-11-2024 16:49:17,7.68,88.45,5.90,,
585,03-11-2024 16:59:17,7.24,93.60,6.28,,
586,03-11-2024 17:09:17,7.83,88.17,6.00,,
587,03-11-2024 17:19:17,8.11,92.24,6.93,,
588,03-11-2024 17:29:17,8.23,82.14,5.38,,
589,03-11-2024 17:39:17,7.16,81.20,4.16,,
590,03-11-2024 17:49:17,7.78,95.35,7.09,,
591,03-11-2024 17:59:17,7.86,87.59,5.93,,
592,03-11-2024 18:09:17,8.17,87.23,6.18,,
593,03-11-2024 18:19:17,7.65,87.29,5.68,,
594,03-11-2024 18:29:17,7.23,94.28,6.38,,
595,03-11-2024 18:39:17,7.81,86.11,5.64,,
596,03-11-2024 18:49:17,8.01,94.04,7.12,,
597,03-11-2024 18:59:17,8.29,89.25,6.63,,
598,03-11-2024 19:09:17,7.23,80.74,4.15,,
599,03-11-2024 19:19:17,7.52,93.53,6.55,,
600,03-11-2024 19:29:17,7.83,90.66,6.40,,
601,03-11-2024 19:39:17,7.92,87.03,5.91,,
602,03-11-2024 19:49:17,7.59,87.75,5.70,,
603,03-11-2024 19:59:17,6.99,91.38,5.69,,
604,03-11-2024 20:09:17,7.82,85.84,5.60,,
605,03-11-2024 20:19:17,7.72,86.95,5.69,,
606,03-11-2024 20:29:17,6.59,78.45,3.12,,
607,03-11-2024 20:39:17,3.99,81.68,1.14,,
608,03-11-2024 20:49:17,4.01,91.08,2.69,,
609,03-11-2024 20:59:17,4.10,90.40,2.68,,
610,03-11-2024 21:09:17,4.82,90.53,3.41,,
611,03-11-2024 21:19:17,4.06,89.65,2.52,,
612,03-11-2024 21:29:17,3.85,94.37,3.03,,
613,03-11-2024 21:39:17,4.47,84.93,2.16,,
614,03-11-2024 21:49:17,4.82,94.51,4.02,,
615,03-11-2024 21:59:17,4.95,90.64,3.55,,
616,03-11-2024 22:09:17,3.93,82.53,1.23,,
617,03-11-2024 22:19:17,4.59,93.23,3.59,,
618,03-11-2024 22:29:17,4.48,91.46,3.21,,
619,03-11-2024 22:39:17,5.10,87.07,3.13,,
620,03-11-2024 22:49:17,4.66,87.57,2.78,,
621,03-11-2024 22:59:17,4.30,92.26,3.16,,
622,03-11-2024 23:09:17,4.81,86.76,2.80,,
623,03-11-2024 23:19:17,5.22,92.58,4.12,,
624,03-11-2024 23:29:17,5.28,90.23,3.82,,
625,03-11-2024 23:39:17,4.78,83.55,2.24,,
626,03-11-2024 23:49:17,5.06,91.09,3.73,,
627,03-11-2024 23:59:17,5.31,93.21,4.30,,
628,03-12-2024 00:09:17,5.46,87.77,3.59,,
629,03-12-2024 00:19:17,4.96,88.20,3.18,,
630,03-12-2024 00:29:17,5.02,94.35,4.19,,
631,03-12-2024 00:39:17,5.72,86.68,3.68,,
632,03-12-2024 00:49:17,5.50,92.36,4.36,,
633,03-12-2024 00:59:17,5.85,89.82,4.32,,
634,03-12-2024 01:09:17,5.32,84.82,2.98,,
635,03-12-2024 01:19:17,5.35,89.57,3.78,,
636,03-12-2024 01:29:17,5.85,95.20,5.15,,
637,03-12-2024 01:39:17,6.22,87.23,4.26,,
638,03-12-2024 01:49:17,5.49,88.64,3.77,,
639,03-12-2024 01:59:17,5.35,94.54,4.55,,
640,03-12-2024 02:09:17,6.06,86.25,3.94,,
641,03-12-2024 02:19:17,6.42,93.65,5.48,,
642,03-12-2024 02:29:17,6.26,88.51,4.51,,
643,03-12-2024 02:39:17,5.34,82.35,2.58,,
644,03-12-2024 02:49:17,6.19,94.38,5.35,,
645,03-12-2024 02:59:17,6.42,94.92,5.67,,
646,03-12-2024 03:09:17,6.60,89.19,4.96,,
647,03-12-2024 03:19:17,6.07,88.95,4.39,,
648,03-12-2024 03:29:17,6.08,94.24,5.23,,
649,03-12-2024 03:39:17,6.69,80.48,3.58,,
650,03-12-2024 03:49:17,6.61,93.68,5.67,,
651,03-12-2024 03:59:17,6.27,89.88,4.74,,
652,03-12-2024 04:09:17,5.86,84.30,3.43,,
653,03-12-2024 04:19:17,6.46,91.53,5.19,,
654,03-12-2024 04:29:17,6.91,95.66,6.28,,
655,03-12-2024 04:39:17,7.52,90.01,5.99,,
656,03-12-2024 04:49:17,6.26,86.83,4.24,,
657,03-12-2024 04:59:17,6.61,96.25,6.07,,
658,03-12-2024 05:09:17,7.23,85.20,4.91,,
659,03-12-2024 05:19:17,7.12,92.35,5.97,,
660,03-12-2024 05:29:17,6.97,91.78,5.73,,
661,03-12-2024 05:39:17,6.25,81.97,3.41,,
662,03-12-2024 05:49:17,7.14,93.48,6.17,,
663,03-12-2024 05:59:17,7.23,95.57,6.57,,
664,03-12-2024 06:09:17,7.75,90.55,6.31,,
665,03-12-2024 06:19:17,6.58,88.54,4.83,,
666,03-12-2024 06:29:17,6.74,94.05,5.86,,
667,03-12-2024 06:39:17,7.33,86.21,5.19,,
668,03-12-2024 06:49:17,7.83,92.95,6.76,,
669,03-12-2024 06:59:17,7.45,89.20,5.80,,
670,03-12-2024 07:09:17,6.66,83.57,4.08,,
671,03-12-2024 07:19:17,7.28,89.17,5.62,,
672,03-12-2024 07:29:17,7.81,95.76,7.18,,
673,03-12-2024 07:39:17,8.28,85.42,5.98,,
674,03-12-2024 07:49:17,7.26,88.16,5.44,,
675,03-12-2024 07:59:17,7.47,95.24,6.77,,
676,03-12-2024 08:09:17,7.79,88.10,5.95,,
677,03-12-2024 08:19:17,8.43,87.89,6.55,,
678,03-12-2024 08:29:17,7.89,88.91,6.18,,
679,03-12-2024 08:39:17,7.31,83.02,4.63,,
680,03-12-2024 08:49:17,7.82,90.23,6.32,,
681,03-12-2024 08:59:17,8.18,90.99,6.81,,
682,03-12-2024 09:09:17,8.39,86.65,6.31,,
683,03-12-2024 09:19:17,7.35,80.80,4.28,,
684,03-12-2024 09:29:17,7.48,91.49,6.20,,
685,03-12-2024 09:39:17,8.21,85.14,5.87,,
686,03-12-2024 09:49:17,8.36,85.68,6.11,,
687,03-12-2024 09:59:17,7.91,88.80,6.19,,
688,03-12-2024 10:09:17,7.29,86.74,5.23,,
689,03-12-2024 10:19:17,7.91,86.62,5.83,,
690,03-12-2024 10:29:17,8.02,87.96,6.15,,
691,03-12-2024 10:39:17,8.29,87.89,6.41,,
692,03-12-2024 10:49:17,7.26,80.40,4.12,,
693,03-12-2024 10:59:17,7.30,90.44,5.85,,
694,03-12-2024 11:09:17,8.24,85.03,5.89,,
695,03-12-2024 11:19:17,8.45,87.34,6.47,,
696,03-12-2024 11:29:17,7.71,87.77,5.82,,
697,03-12-2024 11:39:17,7.05,91.38,5.75,,
698,03-12-2024 11:49:17,7.83,85.90,5.62,,
699,03-12-2024 11:59:17,8.02,89.73,6.44,,
700,03-12-2024 12:09:17,8.23,89.79,6.67,,
701,03-12-2024 12:19:17,7.30,82.64,4.55,,
702,03-12-2024 12:29:17,7.45,90.57,6.02,,
703,03-12-2024 12:39:17,7.97,86.47,5.85,,
704,03-12-2024 12:49:17,8.33,88.30,6.52,,
705,03-12-2024 12:59:17,7.73,88.47,5.95,,
706,03-12-2024 13:09:17,7.33,91.74,6.09,,
707,03-12-2024 13:19:17,7.85,86.73,5.78,,
708,03-12-2024 13:29:17,7.98,92.24,6.80,,
709,03-12-2024 13:39:17,8.24,87.38,6.28,,
710,03-12-2024 13:49:17,7.28,79.94,4.06,,
711,03-12-2024 13:59:17,7.67,91.74,6.41,,
712,03-12-2024 14:09:17,7.75,92.73,6.66,,
713,03-12-2024 14:19:17,8.17,88.78,6.44,,
714,03-12-2024 14:29:17,7.67,89.23,6.01,,
715,03-12-2024 14:39:17,7.32,91.49,6.04,,
716,03-12-2024 14:49:17,7.91,85.77,5.68,,
717,03-12-2024 14:59:17,7.93,91.67,6.67,,
718,03-12-2024 15:09:17,7.98,84.44,5.52,,
719,03-12-2024 15:19:17,7.24,82.77,4.51,,
720,03-12-2024 15:29:17,7.59,91.60,6.32,,
721,03-12-2024 15:39:17,7.82,90.19,6.32,,
722,03-12-2024 15:49:17,8.26,90.52,6.81,,
723,03-12-2024 15:59:17,7.54,87.83,5.66,,
724,03-12-2024 16:09:17,7.20,93.49,6.23,,
725,03-12-2024 16:19:17,7.94,87.75,6.05,,
726,03-12-2024 16:29:17,8.12,90.97,6.74,,
727,03-12-2024 16:39:17,8.04,88.54,6.27,,
728,03-12-2024 16:49:17,7.22,82.62,4.46,,
729,03-12-2024 16:59:17,7.48,90.88,6.10,,
730,03-12-2024 17:09:17,7.86,89.92,6.32,,
731,03-12-2024 17:19:17,8.45,88.03,6.59,,
732,03-12-2024 17:29:17,7.49,85.79,5.28,,
733,03-12-2024 17:39:17,7.20,92.09,6.01,,
734,03-12-2024 17:49:17,7.88,80.91,4.81,,
735,03-12-2024 17:59:17,8.07,89.47,6.45,,
736,03-12-2024 18:09:17,8.01,86.06,5.83,,
737,03-12-2024 18:19:17,7.23,79.41,3.91,,
738,03-12-2024 18:29:17,7.45,93.43,6.47,,
739,03-12-2024 18:39:17,7.89,89.67,6.31,,
740,03-12-2024 18:49:17,8.00,88.03,6.14,,
741,03-12-2024 18:59:17,7.52,89.20,5.86,,
742,03-12-2024 19:09:17,7.18,93.06,6.14,,
743,03-12-2024 19:19:17,7.70,86.25,5.55,,
744,03-12-2024 19:29:17,8.21,90.58,6.77,,
745,03-12-2024 19:39:17,8.11,85.60,5.85,,
746,03-12-2024 19:49:17,7.07,85.24,4.76,,
747,03-12-2024 19:59:17,7.65,93.06,6.61,,
748,03-12-2024 20:09:17,7.79,94.19,6.93,,
749,03-12-2024 20:19:17,7.59,88.93,5.89,,
750,03-12-2024 20:29:17,5.55,81.99,2.73,,
751,03-12-2024 20:39:17,4.42,90.87,3.06,,
752,03-12-2024 20:49:17,4.06,85.58,1.87,,
753,03-12-2024 20:59:17,4.35,92.72,3.28,,
754,03-12-2024 21:09:17,4.46,90.18,2.99,,
755,03-12-2024 21:19:17,3.87,84.00,1.42,,
756,03-12-2024 21:29:17,4.20,92.58,3.11,,
757,03-12-2024 21:39:17,4.43,93.69,3.50,,
758,03-12-2024 21:49:17,4.56,89.64,3.00,,
759,03-12-2024 21:59:17,4.29,90.72,2.91,,
760,03-12-2024 22:09:17,4.51,94.85,3.76,,
761,03-12-2024 22:19:17,4.68,85.86,2.52,,
762,03-12-2024 22:29:17,4.86,94.51,4.05,,
763,03-12-2024 22:39:17,4.84,92.71,3.77,,
764,03-12-2024 22:49:17,4.39,81.65,1.54,,
765,03-12-2024 22:59:17,4.97,90.06,3.48,,
766,03-12-2024 23:09:17,4.97,94.22,4.13,,
767,03-12-2024 23:19:17,5.71,89.61,4.14,,
768,03-12-2024 23:29:17,4.80,92.46,3.69,,
769,03-12-2024 23:39:17,4.88,95.50,4.22,,
770,03-12-2024 23:49:17,5.39,83.85,2.89,,
771,03-12-2024 23:59:17,5.42,94.49,4.62,,
772,03-13-2024 00:09:17,5.37,91.96,4.17,,
773,03-13-2024 00:19:17,4.86,88.22,3.08,,
774,03-13-2024 00:29:17,5.33,90.37,3.88,,
775,03-13-2024 00:39:17,5.75,94.77,4.98,,
776,03-13-2024 00:49:17,5.83,90.14,4.35,,
777,03-13-2024 00:59:17,5.34,89.66,3.78,,
778,03-13-2024 01:09:17,5.53,94.96,4.79,,
779,03-13-2024 01:19:17,5.78,84.70,3.41,,
780,03-13-2024 01:29:17,5.93,91.32,4.63,,
781,03-13-2024 01:39:17,5.76,93.16,4.74,,
782,03-13-2024 01:49:17,5.28,86.60,3.24,,
783,03-13-2024 01:59:17,5.82,91.17,4.50,,
784,03-13-2024 02:09:17,6.09,95.82,5.48,,
785,03-13-2024 02:19:17,6.48,91.48,5.19,,
786,03-13-2024 02:29:17,5.71,90.55,4.29,,
787,03-13-2024 02:39:17,5.89,95.58,5.24,,
788,03-13-2024 02:49:17,6.54,88.35,4.76,,
789,03-13-2024 02:59:17,6.52,92.94,5.46,,
790,03-13-2024 03:09:17,6.13,93.89,5.23,,
791,03-13-2024 03:19:17,5.84,90.31,4.38,,
792,03-13-2024 03:29:17,6.19,94.40,5.36,,
793,03-13-2024 03:39:17,6.66,96.14,6.09,,
794,03-13-2024 03:49:17,6.73,89.71,5.17,,
795,03-13-2024 03:59:17,6.35,87.46,4.42,,
796,03-13-2024 04:09:17,6.13,95.67,5.50,,
797,03-13-2024 04:19:17,6.83,89.18,5.18,,
798,03-13-2024 04:29:17,7.01,94.05,6.13,,
799,03-13-2024 04:39:17,6.91,91.80,5.68,,
800,03-13-2024 04:49:17,6.01,88.49,4.26,,
801,03-13-2024 04:59:17,6.55,91.08,5.21,,
802,03-13-2024 05:09:17,7.08,95.75,6.45,,
803,03-13-2024 05:19:17,7.53,92.43,6.38,,
804,03-13-2024 05:29:17,6.65,89.93,5.12,,
805,03-13-2024 05:39:17,6.75,95.03,6.02,,
806,03-13-2024 05:49:17,7.00,89.80,5.45,,
807,03-13-2024 05:59:17,7.40,93.43,6.41,,
808,03-13-2024 06:09:17,7.24,90.97,5.87,,
809,03-13-2024 06:19:17,6.42,89.61,4.84,,
810,03-13-2024 06:29:17,7.16,92.01,5.96,,
811,03-13-2024 06:39:17,7.63,95.98,7.04,,
812,03-13-2024 06:49:17,7.74,88.81,6.02,,
813,03-13-2024 06:59:17,6.85,86.92,4.83,,
814,03-13-2024 07:09:17,7.33,96.12,6.76,,
815,03-13-2024 07:19:17,7.54,91.13,6.19,,
816,03-13-2024 07:29:17,7.93,90.08,6.42,,
817,03-13-2024 07:39:17,7.47,90.47,6.02,,
818,03-13-2024 07:49:17,6.90,92.16,5.73,,
819,03-13-2024 07:59:17,7.45,89.97,5.92,,
820,03-13-2024 08:09:17,8.24,93.36,7.24,,
821,03-13-2024 08:19:17,8.53,87.32,6.56,,
822,03-13-2024 08:29:17,7.38,84.70,4.98,,
823,03-13-2024 08:39:17,7.65,91.73,6.40,,
824,03-13-2024 08:49:17,8.13,87.00,6.10,,
825,03-13-2024 08:59:17,8.15,93.88,7.23,,
826,03-13-2024 09:09:17,7.78,86.58,5.69,,
827,03-13-2024 09:19:17,7.32,93.47,6.35,,
828,03-13-2024 09:29:17,8.05,86.10,5.88,,
829,03-13-2024 09:39:17,8.39,92.29,7.22,,
830,03-13-2024 09:49:17,8.36,87.23,6.37,,
831,03-13-2024 09:59:17,7.47,83.65,4.89,,
832,03-13-2024 10:09:17,7.64,90.86,6.25,,
833,03-13-2024 10:19:17,8.05,86.70,5.98,,
834,03-13-2024 10:29:17,8.15,86.25,6.00,,
835,03-13-2024 10:39:17,7.58,90.82,6.18,,
836,03-13-2024 10:49:17,7.45,93.51,6.48,,
837,03-13-2024 10:59:17,8.03,88.81,6.30,,
838,03-13-2024 11:09:17,8.00,91.01,6.63,,
839,03-13-2024 11:19:17,8.18,84.58,5.75,,
840,03-13-2024 11:29:17,7.37,85.39,5.08,,
841,03-13-2024 11:39:17,7.58,91.26,6.25,,
842,03-13-2024 11:49:17,7.93,93.23,6.92,,
843,03-13-2024 11:59:17,8.24,89.13,6.57,,
844,03-13-2024 12:09:17,7.61,87.30,5.64,,
845,03-13-2024 12:19:17,7.39,94.48,6.57,,
846,03-13-2024 12:29:17,7.91,86.56,5.82,,
847,03-13-2024 12:39:17,8.37,90.97,6.99,,
848,03-13-2024 12:49:17,8.14,85.27,5.82,,
849,03-13-2024 12:59:17,7.30,83.94,4.77,,
850,03-13-2024 13:09:17,7.75,92.96,6.69,,
851,03-13-2024 13:19:17,7.87,93.42,6.88,,
852,03-13-2024 13:29:17,8.23,87.73,6.33,,
853,03-13-2024 13:39:17,7.56,84.60,5.14,,
854,03-13-2024 13:49:17,7.37,94.56,6.56,,
855,03-13-2024 13:59:17,7.85,84.38,5.39,,
856,03-13-2024 14:09:17,8.22,92.02,7.01,,
857,03-13-2024 14:19:17,8.00,85.50,5.72,,
858,03-13-2024 14:29:17,7.52,82.81,4.79,,
859,03-13-2024 14:39:17,7.78,91.21,6.45,,
860,03-13-2024 14:49:17,7.58,92.31,6.42,,
861,03-13-2024 14:59:17,7.92,88.02,6.07,,
862,03-13-2024 15:09:17,7.37,87.62,5.45,,
863,03-13-2024 15:19:17,7.57,94.70,6.78,,
864,03-13-2024 15:29:17,7.94,83.98,5.41,,
865,03-13-2024 15:39:17,8.21,94.89,7.45,,
866,03-13-2024 15:49:17,7.97,87.57,6.04,,
867,03-13-2024 15:59:17,7.20,82.04,4.35,,
868,03-13-2024 16:09:17,7.44,91.52,6.16,,
869,03-13-2024 16:19:17,8.01,93.47,7.03,,
870,03-13-2024 16:29:17,8.29,86.57,6.19,,
871,03-13-2024 16:39:17,7.69,88.98,5.99,,
872,03-13-2024 16:49:17,7.45,96.21,6.89,,
873,03-13-2024 16:59:17,7.89,85.94,5.69,,
874,03-13-2024 17:09:17,8.14,90.94,6.75,,
875,03-13-2024 17:15:09,,,,Logged,
876,03-13-2024 17:19:17,8.15,85.71,5.91,,
877,03-13-2024 17:29:17,7.13,88.54,5.37,,
878,03-13-2024 17:39:17,7.62,94.65,6.83,,
879,03-13-2024 17:46:56,,,,Logged,
880,03-13-2024 17:49:17,7.97,95.82,7.35,,
881,03-13-2024 17:59:17,8.32,87.08,6.30,,
882,03-13-2024 18:09:17,7.72,89.45,6.10,,
883,03-13-2024 18:19:17,7.24,96.29,6.69,,
884,03-13-2024 18:29:17,8.04,88.21,6.22,,
885,03-13-2024 18:39:17,8.12,95.04,7.38,,
886,03-13-2024 18:49:17,7.86,88.29,6.05,,
887,03-13-2024 18:59:17,7.19,88.08,5.36,,
888,03-13-2024 19:09:17,7.82,92.83,6.74,,
889,03-13-2024 19:19:17,7.98,95.36,7.29,,
890,03-13-2024 19:29:17,8.22,89.83,6.66,,
891,03-13-2024 19:39:17,7.32,88.98,5.63,,
892,03-13-2024 19:49:17,7.19,95.01,6.46,,
893,03-13-2024 19:59:17,7.91,86.84,5.86,,
894,03-13-2024 20:09:17,8.06,92.73,6.96,,
895,03-13-2024 20:19:17,7.46,88.30,5.66,,
896,03-13-2024 20:29:17,5.53,77.85,1.98,,
897,03-13-2024 20:39:17,4.81,85.39,2.57,,
898,03-13-2024 20:49:17,4.12,93.62,3.18,,
899,03-13-2024 20:59:17,4.46,90.16,2.99,,
900,03-13-2024 21:09:17,3.94,89.19,2.33,,
901,03-13-2024 21:19:17,4.21,95.23,3.52,,
902,03-13-2024 21:29:17,4.26,84.62,1.90,,
903,03-13-2024 21:39:17,4.75,92.70,3.67,,
904,03-13-2024 21:49:17,4.62,91.64,3.38,,
905,03-13-2024 21:59:17,4.06,84.09,1.62,,
906,03-13-2024 22:09:17,4.51,91.48,3.25,,
907,03-13-2024 22:19:17,4.80,95.76,4.19,,
908,03-13-2024 22:29:17,4.97,90.64,3.57,,
909,03-13-2024 22:39:17,4.39,88.09,2.60,,
910,03-13-2024 22:49:17,4.64,95.10,3.93,,
911,03-13-2024 22:59:17,4.88,85.67,2.68,,
912,03-13-2024 23:09:17,5.24,94.92,4.50,,
913,03-13-2024 23:19:17,4.93,91.02,3.59,,
914,03-13-2024 23:29:17,4.61,88.91,2.94,,
915,03-13-2024 23:39:17,4.94,87.90,3.11,,
916,03-13-2024 23:49:17,5.26,95.02,4.53,,
917,03-13-2024 23:59:17,5.81,92.68,4.72,,
918,03-14-2024 00:09:17,4.93,88.80,3.24,,
919,03-14-2024 00:19:17,5.06,95.13,4.35,,
920,03-14-2024 00:29:17,5.46,89.91,3.94,,
921,03-14-2024 00:39:17,5.89,94.83,5.12,,
922,03-14-2024 00:49:17,5.50,91.68,4.26,,
923,03-14-2024 00:59:17,5.04,90.99,3.69,,
924,03-14-2024 01:09:17,5.45,91.27,4.14,,
925,03-14-2024 01:19:17,6.15,96.89,5.70,,
926,03-14-2024 01:29:17,6.16,91.02,4.81,,
927,03-14-2024 01:39:17,5.51,90.41,4.07,,
928,03-14-2024 01:49:17,5.64,96.35,5.11,,
929,03-14-2024 01:59:17,5.86,91.75,4.63,,
930,03-14-2024 02:09:17,6.24,93.66,5.30,,
931,03-14-2024 02:19:17,5.82,91.62,4.57,,
932,03-14-2024 02:29:17,5.30,93.23,4.29,,
933,03-14-2024 02:39:17,5.92,94.21,5.06,,
934,03-14-2024 02:49:17,6.43,96.83,5.97,,
935,03-14-2024 02:59:17,6.56,90.44,5.11,,
936,03-14-2024 03:09:17,5.76,87.32,3.82,,
937,03-14-2024 03:19:17,6.09,95.78,5.47,,
938,03-14-2024 03:29:17,6.31,93.14,5.29,,
939,03-14-2024 03:39:17,6.71,90.61,5.29,,
940,03-14-2024 03:49:17,6.22,94.30,5.38,,
941,03-14-2024 03:59:17,5.94,93.78,5.02,,
942,03-14-2024 04:09:17,6.57,90.41,5.12,,
943,03-14-2024 04:19:17,6.84,95.23,6.14,,
944,03-14-2024 04:29:17,6.96,90.63,5.54,,
945,03-14-2024 04:39:17,6.33,88.81,4.62,,
946,03-14-2024 04:49:17,6.42,94.81,5.66,,
947,03-14-2024 04:59:17,6.80,90.85,5.41,,
948,03-14-2024 05:09:17,7.18,92.57,6.07,,
949,03-14-2024 05:19:17,6.70,91.88,5.48,,
950,03-14-2024 05:29:17,6.38,92.02,5.18,,
951,03-14-2024 05:39:17,7.14,91.93,5.92,,
952,03-14-2024 05:49:17,7.43,96.46,6.91,,
953,03-14-2024 05:59:17,7.48,89.18,5.82,,
954,03-14-2024 06:09:17,6.78,84.35,4.33,,
955,03-14-2024 06:19:17,6.93,93.86,6.01,,
956,03-14-2024 06:29:17,7.13,94.79,6.36,,
957,03-14-2024 06:39:17,7.61,94.12,6.73,,
958,03-14-2024 06:49:17,7.10,91.89,5.88,,
959,03-14-2024 06:59:17,7.02,94.80,6.25,,
960,03-14-2024 07:09:17,7.30,90.01,5.78,,
