Totem Field Climate Station
(c) Biometeorology Group - Faculty of Land and Food Systems, UBC

Date,Tair_max,Tair_min,Precipitation_total
05-Aug-1995,  18.6,  15.3,   0.0
06-Aug-1995,  14.9,  11.6,  29.4
07-Aug-1995,  15.6,  11.9,  16.6
08-Aug-1995,  20.1,  12.8,   0.0
09-Aug-1995,  19.6,  11.7,   0.0
10-Aug-1995,  18.7,  14.5,   6.4
11-Aug-1995,  19.1,  13.2,   0.0
12-Aug-1995,  18.8,  13.8,   0.0
13-Aug-1995,  19.2,  12.4,   0.0
14-Aug-1995,  15.1,  12.9,  13.8
15-Aug-1995,  18.4,  13.1,   2.8
16-Aug-1995,  16.7,  11.8,   0.0
17-Aug-1995,  18.1,  11.2,   1.8
18-Aug-1995,  15.7,  11.6,   3.7
19-Aug-1995,  18.9,  12.9,   0.0
20-Aug-1995,  19.1,  11.4,   0.0
21-Aug-1995,  22.5,  15.0,   0.0
22-Aug-1995,  20.9,  15.6,   0.0
23-Aug-1995,  19.8,  14.7,   0.0
24-Aug-1995,  18.1,  12.6,   0.0
25-Aug-1995,  17.6,  10.8,   0.0
26-Aug-1995,  19.0,  13.4,   0.0
27-Aug-1995,  19.1,  10.4,   0.0
28-Aug-1995,  17.8,  13.1,   0.0
29-Aug-1995,  18.6,  13.3,   4.6
30-Aug-1995,  18.9,  11.5,   0.0
31-Aug-1995,  18.9,  12.1,   0.0
01-Sep-1995,  19.7,  14.4,   0.0
02-Sep-1995,  21.9,  13.3,   0.0
03-Sep-1995,  22.4,  15.1,   0.0
04-Sep-1995,  18.1,  15.6,   3.7
05-Sep-1995,  19.7,  14.3,   0.9
06-Sep-1995,  18.8,  12.9,   0.0
07-Sep-1995,  20.8,  14.3,   0.0
08-Sep-1995,  18.7,  14.1,   0.0
09-Sep-1995,  20.6,  12.3,   0.0
10-Sep-1995,  21.9,  13.6,   0.0
11-Sep-1995,  18.8,  12.3,   0.0
12-Sep-1995,  19.6,  12.3,   0.0
13-Sep-1995,  20.3,  14.6,   0.0
14-Sep-1995,  21.8,  15.3,   0.0
15-Sep-1995,  20.2,  14.2,   0.0
16-Sep-1995,  23.2,  13.8,   0.0
17-Sep-1995,  18.9,  15.1,   0.0
18-Sep-1995,  19.0,  13.4,   0.0
19-Sep-1995,  18.5,  14.7,   0.0
20-Sep-1995,  21.2,  12.5,   0.0
21-Sep-1995,  20.4,  11.5,   0.0
22-Sep-1995,  20.1,  12.1,   0.0
23-Sep-1995,  24.9,  11.2,   0.0
24-Sep-1995,  24.1,  12.2,   0.0
25-Sep-1995,  18.5,  15.1,   0.0
26-Sep-1995,  18.4,  13.6,   9.2
27-Sep-1995,  15.2,  13.3,   7.4
28-Sep-1995,  17.5,  11.7,   0.0
29-Sep-1995,  15.6,  11.9,   1.8
30-Sep-1995,  16.2,  11.9,   3.7
01-Oct-1995,  14.9,   9.6,   3.7
02-Oct-1995,  12.5,  10.1,  12.0
03-Oct-1995,  14.8,   9.5,   0.0
04-Oct-1995,  14.5,   8.9,   0.0
05-Oct-1995,  14.6,   9.9,   0.0
06-Oct-1995,  12.7,   9.8,  10.1
07-Oct-1995,  13.6,   8.9,   3.7
08-Oct-1995,  15.9,  10.0,   3.7
09-Oct-1995,  11.8,  10.2,  26.7
10-Oct-1995,  13.7,  10.5,   1.8
11-Oct-1995,  11.1,   9.2,  10.1
12-Oct-1995,  13.3,   9.3,   0.0
13-Oct-1995,  11.3,   8.8,   4.6
14-Oct-1995,  17.7,  11.8,   0.0
15-Oct-1995,  14.2,  11.3,  21.2
16-Oct-1995,  13.1,  10.5,   4.6
17-Oct-1995,  11.0,   9.3,  35.0
18-Oct-1995,  12.4,   6.0,   0.0
19-Oct-1995,  13.0,   4.5,   0.9
20-Oct-1995,  14.3,   9.3,   7.4
21-Oct-1995,  12.5,   7.0,   0.0
22-Oct-1995,  10.4,   5.1,   0.0
23-Oct-1995,   9.7,   7.4,   1.8
24-Oct-1995,  12.2,   7.3,   0.0
25-Oct-1995,  10.6,   8.2,  21.2
26-Oct-1995,  13.7,   8.7,   0.0
27-Oct-1995,  11.3,   4.8,   0.0
28-Oct-1995,   9.8,   2.3,   0.0
29-Oct-1995,  10.7,   1.8,   0.0
30-Oct-1995,   4.4,   2.4,   0.0
31-Oct-1995,   NaN,   NaN,   0.0
01-Nov-1995,   8.0,   3.8,   1.8
02-Nov-1995,   7.4,  -0.2,   0.0
03-Nov-1995,   8.3,   0.5,   0.0
04-Nov-1995,   7.4,   3.6,   0.9
05-Nov-1995,   7.6,   3.5,   2.8
06-Nov-1995,   6.6,   1.6,   0.9
07-Nov-1995,  12.5,   3.7,  41.4
08-Nov-1995,  12.7,   6.5,   6.4
09-Nov-1995,   8.9,   3.2,   0.0
10-Nov-1995,   6.3,   1.9,  27.6
11-Nov-1995,  10.2,   6.5,   0.9
12-Nov-1995,   8.6,   6.8,   9.2
13-Nov-1995,  11.6,   7.4,  10.1
14-Nov-1995,  14.6,   9.7,  13.8
15-Nov-1995,  13.0,   9.3,   9.2
16-Nov-1995,  11.7,   9.3,   9.2
17-Nov-1995,  14.8,  10.6,  18.4
18-Nov-1995,  11.9,   7.7,   0.9
19-Nov-1995,  10.0,   3.6,   0.0
20-Nov-1995,   8.0,   1.7,   0.0
21-Nov-1995,  10.2,   5.7,   2.8
22-Nov-1995,  12.2,   9.7,  15.6
23-Nov-1995,  13.3,  10.8,  27.6
24-Nov-1995,  11.9,   9.6,  23.9
25-Nov-1995,  10.6,   7.0,   1.8
26-Nov-1995,  10.9,   5.5,   0.9
27-Nov-1995,   6.8,   5.1,  26.7
28-Nov-1995,  12.0,   6.2,  22.1
29-Nov-1995,  13.8,   8.0,   6.4
30-Nov-1995,   9.3,   7.2,   1.8
01-Dec-1995,   8.6,   3.6,   0.9
02-Dec-1995,   7.6,   2.1,   0.9
03-Dec-1995,   6.4,   4.1,  12.0
04-Dec-1995,   7.0,  -0.9,   0.0
05-Dec-1995,   3.0,  -2.3,   0.0
06-Dec-1995,   3.8,  -0.3,   0.0
07-Dec-1995,   3.4,  -4.3,   0.0
08-Dec-1995,  -0.6,  -5.5,   0.0
09-Dec-1995,   1.9,  -5.6,  20.2
10-Dec-1995,  10.8,   3.0,  23.9
11-Dec-1995,  11.1,   8.5,  17.5
12-Dec-1995,  11.4,   7.5,  29.4
13-Dec-1995,   9.0,   7.2,  12.0
14-Dec-1995,   8.3,   6.0,  25.8
15-Dec-1995,   8.9,   5.3,   2.8
16-Dec-1995,   7.6,   5.3,   0.0
17-Dec-1995,   8.1,   7.0,  12.9
18-Dec-1995,   7.9,   6.8,  15.6
19-Dec-1995,   9.1,   7.1,   1.8
20-Dec-1995,  10.3,   5.9,   0.0
21-Dec-1995,   8.9,   3.8,   0.0
22-Dec-1995,   7.1,   0.9,   0.9
23-Dec-1995,   6.3,  -0.3,   0.0
24-Dec-1995,   4.3,  -1.2,   0.0
25-Dec-1995,   2.7,  -2.0,   0.9
26-Dec-1995,   4.2,  -1.8,   0.0
27-Dec-1995,   5.7,   2.9,   0.9
28-Dec-1995,   9.2,   4.9,  12.9
29-Dec-1995,   6.9,   5.5,  32.2
30-Dec-1995,   7.4,   5.0,  17.5
31-Dec-1995,   7.7,   4.2,   0.9
01-Jan-1996,   7.6,   6.0,  14.7
02-Jan-1996,  10.1,   7.6,   3.7
03-Jan-1996,   8.7,   4.2,   0.0
04-Jan-1996,   2.6,  -2.0,   2.8
05-Jan-1996,   1.4,  -1.8,   8.3
06-Jan-1996,   9.9,   2.2,  17.5
07-Jan-1996,  12.6,   9.2,   0.9
08-Jan-1996,   9.5,   8.1,   9.2
09-Jan-1996,   9.0,   5.5,   3.7
10-Jan-1996,   9.1,   6.0,   1.8
11-Jan-1996,  10.4,   6.8,   0.0
12-Jan-1996,   8.3,   2.3,   0.9
13-Jan-1996,   7.4,   5.7,  35.9
14-Jan-1996,   9.3,   6.0,  32.2
15-Jan-1996,   9.4,   5.7,  12.0
16-Jan-1996,   6.4,   1.0,   0.0
17-Jan-1996,   3.0,  -1.6,   0.0
18-Jan-1996,   2.4,  -0.4,   0.0
19-Jan-1996,   1.9,  -1.1,   0.0
20-Jan-1996,   2.1,  -0.1,   3.7
21-Jan-1996,   3.0,  -1.2,   8.3
22-Jan-1996,   0.9,  -1.3,   4.6
23-Jan-1996,   1.7,   0.3,  13.8
24-Jan-1996,   3.6,  -1.0,   0.9
25-Jan-1996,   0.1,  -2.5,   0.0
26-Jan-1996,   2.3,  -2.3,   0.0
27-Jan-1996,   1.4,  -2.5,   0.0
28-Jan-1996,  -2.7,  -8.8,   0.0
29-Jan-1996,  -4.6,  -9.6,   0.0
30-Jan-1996,  -1.3, -10.7,   0.0
31-Jan-1996,   2.4,  -6.3,   0.0
01-Feb-1996,   2.7,  -5.0,   0.0
02-Feb-1996,   1.0,  -4.7,   0.0
03-Feb-1996,   1.9,  -5.7,   0.0
04-Feb-1996,   4.9,  -0.2,   7.4
05-Feb-1996,   9.1,   4.0,  16.6
06-Feb-1996,   7.9,   6.6,  12.0
07-Feb-1996,   8.8,   6.5,  12.0
08-Feb-1996,   7.7,   5.1,  17.5
09-Feb-1996,   8.0,   1.5,   0.0
10-Feb-1996,   6.7,  -1.2,   0.0
11-Feb-1996,   9.2,   2.3,   0.0
12-Feb-1996,  10.0,   3.4,   0.0
13-Feb-1996,  11.2,   3.5,   0.0
14-Feb-1996,  11.5,   3.6,   0.9
15-Feb-1996,  11.0,   3.9,   0.0
16-Feb-1996,  13.3,   4.2,   1.8
17-Feb-1996,  11.3,   9.0,  14.7
18-Feb-1996,  12.4,   8.1,  14.7
19-Feb-1996,   8.9,   6.4,   3.7
20-Feb-1996,   9.9,   5.4,   1.8
21-Feb-1996,   7.1,   2.1,   2.8
22-Feb-1996,   4.3,   1.6,   5.5
23-Feb-1996,   5.1,   0.1,  10.1
24-Feb-1996,   6.3,   0.3,   0.0
25-Feb-1996,   6.7,  -2.0,   0.0
26-Feb-1996,   4.0,  -3.1,   0.0
27-Feb-1996,   5.6,  -3.2,   0.0
28-Feb-1996,   8.7,  -0.6,   0.0
29-Feb-1996,   6.5,  -1.5,   0.0
01-Mar-1996,   7.8,  -0.7,   0.0
02-Mar-1996,   7.5,  -1.4,   0.0
03-Mar-1996,   3.4,   0.8,  12.9
04-Mar-1996,   6.4,   0.4,   7.4
05-Mar-1996,   7.0,  -0.3,   0.0
06-Mar-1996,   8.6,   4.3,   0.0
07-Mar-1996,   8.6,   4.3,   1.8
08-Mar-1996,   9.8,   6.3,  10.1
09-Mar-1996,  12.7,   8.7,  19.3
10-Mar-1996,  12.5,  10.2,  12.0
11-Mar-1996,  12.7,   6.1,   5.5
12-Mar-1996,  10.1,   5.4,   0.0
13-Mar-1996,   9.0,   5.1,   0.0
14-Mar-1996,  13.1,   3.9,   0.9
15-Mar-1996,  12.3,   6.5,   0.0
16-Mar-1996,   7.8,   5.7,   0.0
17-Mar-1996,   9.7,   5.0,   0.0
18-Mar-1996,  13.5,   3.0,   0.9
19-Mar-1996,  11.4,   6.9,   1.8
20-Mar-1996,  10.3,   5.9,   5.5
21-Mar-1996,  11.5,   5.3,   0.9
22-Mar-1996,  10.1,   5.6,   0.9
23-Mar-1996,   8.5,   3.5,   0.0
24-Mar-1996,   9.5,  -0.2,   0.0
25-Mar-1996,   7.4,  -0.2,   0.0
26-Mar-1996,   9.2,   1.1,   0.9
27-Mar-1996,  12.0,   6.1,   0.0
28-Mar-1996,  11.3,   1.6,   0.0
29-Mar-1996,   8.8,   3.2,   0.9
30-Mar-1996,   8.9,   2.1,   0.0
31-Mar-1996,   9.3,   5.4,   6.4
01-Apr-1996,   8.2,   4.3,  19.3
02-Apr-1996,   8.6,   2.7,   0.0
03-Apr-1996,   9.5,   4.2,   0.0
04-Apr-1996,  14.6,   6.4,   0.0
05-Apr-1996,  12.9,  11.0,  15.6
06-Apr-1996,  12.3,  10.4,  20.2
07-Apr-1996,  19.9,  11.8,   0.0
08-Apr-1996,  16.4,  11.5,   0.0
09-Apr-1996,  14.5,  10.0,  10.1
10-Apr-1996,  11.5,   8.9,   0.0
11-Apr-1996,   9.5,   6.8,  12.9
12-Apr-1996,  11.6,   6.4,   1.8
13-Apr-1996,  13.9,   7.3,   0.0
14-Apr-1996,  18.2,   7.8,   0.0
15-Apr-1996,  13.9,  10.8,  13.8
16-Apr-1996,  13.1,   8.4,  23.0
17-Apr-1996,  12.0,   7.0,   0.9
18-Apr-1996,  10.4,   6.1,  12.0
19-Apr-1996,  13.6,   6.2,   0.0
20-Apr-1996,  12.1,   7.0,   0.0
21-Apr-1996,  17.0,   6.1,   0.0
22-Apr-1996,  11.8,   8.4,  26.7
23-Apr-1996,  12.9,   8.4,  26.7
24-Apr-1996,  12.7,   7.1,   0.0
25-Apr-1996,  10.5,   7.2,   9.2
26-Apr-1996,  10.3,   5.8,   0.9
27-Apr-1996,  11.5,   5.1,   0.0
28-Apr-1996,   9.6,   5.9,   4.6
29-Apr-1996,  12.5,   5.5,   0.0
30-Apr-1996,  11.0,   6.8,   4.6
01-May-1996,  11.4,   6.0,   5.5
02-May-1996,  11.3,   6.5,   0.0
03-May-1996,  11.5,   5.9,   2.8
04-May-1996,  11.4,   5.2,   0.0
05-May-1996,  13.4,   3.4,   0.0
06-May-1996,  12.9,   7.2,   0.0
07-May-1996,  11.2,   5.4,   0.9
08-May-1996,  11.4,   5.8,   0.9
09-May-1996,  12.5,   4.1,   0.0
10-May-1996,  12.9,   7.0,   0.0
11-May-1996,  14.1,   6.9,   0.9
12-May-1996,  16.5,   9.9,  14.7
13-May-1996,  17.1,  12.4,   8.3
14-May-1996,  16.1,  10.1,   0.0
15-May-1996,  14.0,   9.3,   0.9
16-May-1996,  15.1,   8.8,   0.0
17-May-1996,  14.1,   9.7,  19.3
18-May-1996,  14.3,   9.4,   6.4
19-May-1996,  14.5,   9.5,   2.8
20-May-1996,  13.8,   8.7,   0.0
21-May-1996,  12.7,   8.3,   5.5
22-May-1996,  13.5,   8.9,  12.0
23-May-1996,  14.4,   9.8,   1.8
24-May-1996,  16.4,   8.6,   0.0
25-May-1996,  17.1,  12.3,   0.0
26-May-1996,  15.3,   9.8,   0.0
27-May-1996,  14.9,   9.7,   0.0
28-May-1996,  15.2,  10.0,   0.0
29-May-1996,  15.9,   9.5,   0.0
30-May-1996,  15.5,  10.4,   0.0
31-May-1996,  17.1,   9.8,   0.0
01-Jun-1996,  18.7,  11.4,   0.5
02-Jun-1996,  18.6,  14.4,   0.0
03-Jun-1996,  22.6,  15.1,   0.0
04-Jun-1996,  18.2,  13.2,   0.0
05-Jun-1996,  17.0,  11.4,   0.0
06-Jun-1996,  19.5,  14.6,   0.0
07-Jun-1996,  19.1,  12.5,   0.0
08-Jun-1996,  17.3,  10.4,   0.0
09-Jun-1996,  16.3,  10.8,   0.0
10-Jun-1996,  16.3,  11.4,   0.5
11-Jun-1996,  16.9,  10.1,   0.0
12-Jun-1996,  17.0,   8.1,   0.3
13-Jun-1996,  17.8,  11.6,   0.0
14-Jun-1996,  18.0,  10.1,   0.0
15-Jun-1996,  17.7,  10.7,   0.0
16-Jun-1996,  16.3,   9.3,   0.0
17-Jun-1996,  16.0,  10.3,   0.0
18-Jun-1996,  16.8,   9.4,   0.0
19-Jun-1996,  17.3,   9.7,   0.0
20-Jun-1996,  20.2,  10.2,   0.0
21-Jun-1996,  19.8,  11.0,   0.0
22-Jun-1996,  16.3,  12.1,   0.0
23-Jun-1996,  15.7,  12.7,   0.5
24-Jun-1996,  17.9,  12.9,   0.5
25-Jun-1996,  19.5,  13.1,   0.0
26-Jun-1996,  20.5,  13.8,   0.0
27-Jun-1996,  18.8,  14.5,   0.0
28-Jun-1996,  17.0,  12.9,   0.0
29-Jun-1996,  18.5,  11.2,   0.0
30-Jun-1996,  19.7,  14.1,   0.0
01-Jul-1996,  21.4,  15.2,   0.0
02-Jul-1996,  20.8,  13.4,   0.8
03-Jul-1996,  18.4,  13.9,   0.3
04-Jul-1996,  17.7,  13.8,   0.0
05-Jul-1996,  19.2,  11.2,   0.0
06-Jul-1996,  19.6,  10.3,   0.0
07-Jul-1996,  23.1,  13.6,   0.0
08-Jul-1996,  24.7,  14.8,   0.0
09-Jul-1996,  19.3,  13.4,   0.0
10-Jul-1996,  20.4,  11.8,   0.0
11-Jul-1996,  20.8,  15.5,   0.0
12-Jul-1996,  21.1,  15.9,   0.0
13-Jul-1996,  22.7,  15.3,   0.0
14-Jul-1996,  20.8,  15.9,   0.0
15-Jul-1996,  21.5,  14.5,   0.0
16-Jul-1996,  18.4,  13.6,   0.0
17-Jul-1996,  14.1,  11.2,   2.8
18-Jul-1996,  14.5,  11.5,   0.5
19-Jul-1996,  16.1,  12.0,   1.5
20-Jul-1996,  17.7,  13.0,   0.0
21-Jul-1996,  19.9,  11.6,   0.0
22-Jul-1996,  20.3,  13.9,   0.0
23-Jul-1996,  21.3,  15.4,   0.0
24-Jul-1996,  23.8,  16.0,   0.0
25-Jul-1996,  25.4,  16.9,   0.0
26-Jul-1996,  24.2,  16.5,   0.0
27-Jul-1996,  27.2,  17.0,   0.0
28-Jul-1996,  27.2,  16.7,   0.0
29-Jul-1996,  25.0,  17.6,   0.0
30-Jul-1996,  20.3,  13.4,   0.0
31-Jul-1996,  20.5,  13.9,   0.0
01-Aug-1996,  21.6,  14.1,   0.0
02-Aug-1996,  19.1,  14.6,   0.0
03-Aug-1996,  18.7,  13.4,   0.0
04-Aug-1996,  16.0,  13.8,   1.8
05-Aug-1996,  19.5,  11.0,   0.0
06-Aug-1996,  19.8,  13.4,   0.0
07-Aug-1996,  22.3,  12.5,   0.0
08-Aug-1996,  26.5,  14.7,   0.0
09-Aug-1996,  23.3,  17.1,   0.0
10-Aug-1996,  26.6,  16.7,   0.0
11-Aug-1996,  20.8,  15.5,   0.0
12-Aug-1996,  21.0,  13.6,   0.0
13-Aug-1996,  22.0,  15.8,   0.0
14-Aug-1996,  23.5,  16.1,   0.0
15-Aug-1996,  22.9,  13.8,   0.0
16-Aug-1996,  22.1,  15.4,   0.0
17-Aug-1996,  19.1,  13.2,   0.0
18-Aug-1996,  19.3,  12.6,   0.0
19-Aug-1996,  18.1,  12.5,   0.3
20-Aug-1996,  19.1,  13.4,   0.0
21-Aug-1996,  18.9,  11.9,   0.0
22-Aug-1996,  20.1,  13.1,   0.0
23-Aug-1996,  22.0,  14.1,   0.0
24-Aug-1996,  22.6,  16.1,   0.0
25-Aug-1996,  23.0,  16.2,   0.0
26-Aug-1996,  22.9,  15.9,   0.0
27-Aug-1996,  19.4,  15.3,   0.0
28-Aug-1996,  22.0,  16.8,   0.0
29-Aug-1996,  26.9,  16.3,   0.0
30-Aug-1996,  21.9,  15.0,   2.0
31-Aug-1996,  20.2,  14.7,   0.0
01-Sep-1996,  17.8,  14.1,   0.0
02-Sep-1996,  19.3,  13.1,   0.3
03-Sep-1996,  16.8,  12.0,   1.8
04-Sep-1996,  15.3,   9.7,   0.0
05-Sep-1996,  15.6,  11.2,   0.8
06-Sep-1996,  14.0,  11.3,   2.3
07-Sep-1996,  16.8,  11.8,   3.3
08-Sep-1996,  19.4,  14.2,   0.3
09-Sep-1996,  16.8,  12.3,   0.0
10-Sep-1996,  18.8,  11.6,   0.0
11-Sep-1996,  21.9,  12.6,   0.0
12-Sep-1996,  19.7,  15.2,   0.0
13-Sep-1996,  15.9,  13.6,   1.3
14-Sep-1996,  17.5,  12.9,   1.0
15-Sep-1996,  16.6,  11.3,   4.3
16-Sep-1996,  16.3,  10.8,   0.0
17-Sep-1996,  15.9,   8.7,   0.0
18-Sep-1996,  14.7,  10.8,   0.8
19-Sep-1996,  15.5,  11.1,   0.0
20-Sep-1996,  14.3,  10.8,   0.3
21-Sep-1996,  14.1,   8.7,   1.5
22-Sep-1996,  13.1,   7.8,   0.8
23-Sep-1996,  14.0,   5.7,   0.3
24-Sep-1996,  14.6,   9.3,   0.0
25-Sep-1996,  14.9,   9.2,   0.0
26-Sep-1996,  15.7,   9.0,   0.0
27-Sep-1996,  15.1,   9.6,   0.0
28-Sep-1996,  16.3,  11.4,   0.0
29-Sep-1996,  15.8,  10.5,   0.0
30-Sep-1996,  13.6,   9.9,   0.0
01-Oct-1996,  13.1,   6.1,   0.0
02-Oct-1996,  15.4,   9.3,   0.5
03-Oct-1996,  15.7,  12.5,   3.6
04-Oct-1996,  15.4,  10.8,   5.6
05-Oct-1996,  13.8,   9.5,   0.3
06-Oct-1996,  14.5,  10.1,   0.0
07-Oct-1996,  16.1,  10.6,   0.0
08-Oct-1996,  16.5,  10.2,   0.0
09-Oct-1996,  20.6,  10.4,   0.0
10-Oct-1996,  15.8,  13.3,   2.3
11-Oct-1996,  14.9,  10.4,   0.0
12-Oct-1996,  12.3,  10.2,   3.3
13-Oct-1996,  12.5,   9.7,   2.8
14-Oct-1996,  13.6,   8.1,   9.1
15-Oct-1996,  10.3,   6.7,   0.3
16-Oct-1996,  10.5,   2.5,   0.0
17-Oct-1996,   8.3,   3.5,  11.9
18-Oct-1996,  11.2,   4.8,   1.8
19-Oct-1996,  10.0,   5.1,   0.0
20-Oct-1996,   8.6,   4.6,   0.0
21-Oct-1996,   7.7,   6.1,   5.1
22-Oct-1996,  12.3,   6.9,   0.0
23-Oct-1996,   8.0,   6.6,  12.4
24-Oct-1996,  10.0,   6.2,   2.0
25-Oct-1996,   9.6,   4.4,   0.3
26-Oct-1996,   8.6,   2.3,   0.0
27-Oct-1996,   8.7,   6.8,   3.0
28-Oct-1996,  10.3,   8.2,  16.5
29-Oct-1996,  11.6,   3.5,   0.3
30-Oct-1996,   9.2,   1.3,   0.0
31-Oct-1996,   9.4,   2.0,   0.0
01-Nov-1996,   9.6,   2.3,   0.0
02-Nov-1996,   8.6,   3.2,   0.3
03-Nov-1996,   9.4,   5.0,   2.8
04-Nov-1996,   8.2,   5.3,   0.0
05-Nov-1996,   6.6,   4.5,   2.8
06-Nov-1996,  10.5,   4.2,   0.3
07-Nov-1996,   5.7,   3.2,   4.6
08-Nov-1996,  12.6,   5.6,   0.5
09-Nov-1996,  13.4,   7.7,   0.0
10-Nov-1996,   9.3,   6.7,   0.0
11-Nov-1996,  15.9,   8.4,   0.3
12-Nov-1996,  12.8,  11.0,   7.6
13-Nov-1996,  11.2,   7.3,   3.0
14-Nov-1996,   9.4,   6.1,   0.0
15-Nov-1996,   7.1,   3.9,   0.5
16-Nov-1996,   3.5,   0.6,   4.6
17-Nov-1996,   1.6,   0.0,   1.8
18-Nov-1996,   1.0,  -1.9,   1.0
19-Nov-1996,   1.3,  -3.4,   0.0
20-Nov-1996,   0.7,  -3.1,   1.3
21-Nov-1996,   1.7,  -2.0,   0.0
22-Nov-1996,   0.4,  -3.4,   0.0
23-Nov-1996,   0.7,  -5.6,   1.0
24-Nov-1996,   4.6,   1.0,   2.0
25-Nov-1996,   6.6,   4.9,   0.3
26-Nov-1996,   6.7,   5.3,   8.6
27-Nov-1996,   7.1,   5.8,  12.4
28-Nov-1996,   7.8,   3.6,   1.3
29-Nov-1996,   5.4,   4.2,   0.8
30-Nov-1996,   8.7,   5.1,   4.1
01-Dec-1996,   7.1,   3.6,   0.5
02-Dec-1996,   3.4,   0.3,   5.3
03-Dec-1996,   3.1,   1.2,   0.3
04-Dec-1996,   5.0,   1.6,   7.1
05-Dec-1996,   6.4,   3.8,   0.3
06-Dec-1996,   5.5,   3.6,   2.0
07-Dec-1996,   6.0,   3.4,   5.1
08-Dec-1996,   5.9,   3.4,   5.8
09-Dec-1996,   8.3,   3.6,   0.0
10-Dec-1996,   8.9,   3.6,   3.8
11-Dec-1996,   6.7,   2.9,   0.5
12-Dec-1996,   5.6,   2.4,   2.3
13-Dec-1996,   5.7,   4.0,   4.3
14-Dec-1996,   5.5,   2.1,   0.0
15-Dec-1996,   4.4,   1.3,   3.8
16-Dec-1996,   5.9,  -0.1,   0.0
17-Dec-1996,   4.2,  -1.6,   0.0
18-Dec-1996,   3.2,  -0.7,   0.0
19-Dec-1996,   2.4,   0.0,   7.1
20-Dec-1996,   3.9,   2.0,   3.6
21-Dec-1996,   4.1,   0.2,   2.5
22-Dec-1996,   0.0,  -3.6,   0.0
23-Dec-1996,  -1.4,  -4.9,   0.0
24-Dec-1996,   0.2,  -3.1,   0.0
25-Dec-1996,   1.4,  -7.6,   2.8
26-Dec-1996,  -4.9,  -9.5,   0.0
27-Dec-1996,  -5.2,  -8.0,   0.0
28-Dec-1996,  -6.6,  -9.1,   0.0
29-Dec-1996,  -1.5,  -9.2,   0.0
30-Dec-1996,   7.6,  -1.1,  13.0
31-Dec-1996,   8.3,   3.6,   7.9
01-Jan-1997,  10.2,   7.3,   4.3
02-Jan-1997,   9.1,   4.4,   2.8
03-Jan-1997,   6.9,   1.6,   0.0
04-Jan-1997,   4.8,   2.7,   0.3
05-Jan-1997,   4.2,   0.4,   0.3
06-Jan-1997,   4.7,   0.7,   8.4
07-Jan-1997,   6.4,   4.4,   0.3
08-Jan-1997,   6.4,   4.8,   2.5
09-Jan-1997,   7.3,   5.6,   1.5
10-Jan-1997,   6.0,   5.1,   0.0
11-Jan-1997,   6.4,   2.1,   0.0
12-Jan-1997,   5.5,  -1.0,   0.0
13-Jan-1997,   5.6,  -1.6,   0.3
14-Jan-1997,   3.6,  -2.5,   0.0
15-Jan-1997,   4.1,  -1.6,   0.0
16-Jan-1997,   3.7,  -1.9,   3.6
17-Jan-1997,   7.4,   4.9,   5.6
18-Jan-1997,   9.2,   5.2,   8.4
19-Jan-1997,   9.9,   8.7,   8.6
20-Jan-1997,   8.6,   6.4,   1.3
21-Jan-1997,   7.9,   5.6,   0.8
22-Jan-1997,   6.2,   2.5,   1.5
23-Jan-1997,   6.0,   1.1,   1.0
24-Jan-1997,   3.9,  -1.6,   0.0
25-Jan-1997,  -1.2,  -5.7,   0.0
26-Jan-1997,  -1.9,  -7.9,   0.0
27-Jan-1997,   3.7,  -5.8,   3.6
28-Jan-1997,   6.7,   3.7,   1.8
29-Jan-1997,   8.3,   6.4,  13.5
30-Jan-1997,  12.7,   7.9,   2.5
31-Jan-1997,   9.0,   4.4,   0.0
01-Feb-1997,   8.7,   3.0,   2.0
02-Feb-1997,   5.7,   1.6,   0.5
03-Feb-1997,   6.4,   0.3,   0.0
04-Feb-1997,   5.8,  -1.3,   0.0
05-Feb-1997,   5.9,  -1.2,   0.0
06-Feb-1997,   5.5,  -1.3,   0.0
07-Feb-1997,   5.7,   3.7,   0.3
08-Feb-1997,   4.2,   1.6,   0.0
09-Feb-1997,   5.2,   1.2,   0.0
10-Feb-1997,   6.5,   1.3,   0.0
11-Feb-1997,   4.0,   2.9,   7.4
12-Feb-1997,   9.0,   4.4,   1.5
13-Feb-1997,   5.4,   3.8,   3.6
14-Feb-1997,   7.5,   5.1,   7.4
15-Feb-1997,  11.8,   7.3,   0.3
16-Feb-1997,  11.6,   5.7,   1.0
17-Feb-1997,  10.9,   5.8,   1.0
18-Feb-1997,   6.8,   3.6,   5.6
19-Feb-1997,   8.1,   4.4,   1.0
20-Feb-1997,   9.8,   2.6,   0.0
21-Feb-1997,   7.8,   3.2,   0.0
22-Feb-1997,   7.8,   1.4,   0.0
23-Feb-1997,   8.6,   2.0,   0.0
24-Feb-1997,   7.0,   2.2,   0.0
25-Feb-1997,   7.5,   3.3,   0.0
26-Feb-1997,   8.2,   4.5,   0.0
27-Feb-1997,   8.0,   2.1,   0.0
28-Feb-1997,   6.4,   1.0,   1.8
01-Mar-1997,   6.5,   0.6,  12.7
02-Mar-1997,   8.3,   3.6,   1.0
03-Mar-1997,   5.2,   2.8,   0.3
04-Mar-1997,   5.4,   0.1,   0.0
05-Mar-1997,   7.7,   2.9,   3.0
